Date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death
2021-11-01,MD,563696,,,800,0.0,10970
2021-10-01,MO,834172,,,730,86.0,11694
2020-10-01,NC,255656,245739.0,9917.0,2654,301.0,4458
2020-12-01,CT,155462,146114.0,9348.0,1470,149.0,5466
2020-12-01,IL,841688,841688.0,0.0,8737,0.0,15232
2021-03-01,NV,294684,294684.0,0.0,395,0.0,4987
2020-11-01,VI,1434,,,0,0.0,23
2020-10-01,WA,109661,,,1001,39.0,2366
2021-06-01,MD,462279,,,62,0.0,9779
2022-01-01,ME,204822,149245.0,55577.0,2098,655.0,1716
2020-12-01,NV,217509,217509.0,0.0,1856,0.0,2952
2021-05-01,ME,62228,46394.0,15834.0,297,105.0,789
2021-11-01,MT,179770,150229.0,29541.0,790,282.0,2405
2021-05-01,ID,189014,151412.0,37602.0,113,19.0,2061
2020-02-01,MD,0,,,0,0.0,0
2021-04-01,VT,20467,,,64,3.0,238
2020-09-01,WA,83491,,,415,8.0,2037
2020-02-01,CT,0,,,0,,0
2021-10-01,MT,168513,142383.0,26130.0,1245,397.0,2225
2021-06-01,IN,753528,,,268,0.0,13834
2021-06-01,WI,677252,612507.0,64745.0,66,4.0,8099
2021-09-01,IL,1573538,1573538.0,0.0,3052,0.0,26969
2020-09-01,CT,57147,54743.0,2404.0,560,33.0,4503
2021-05-01,NE,221984,,,254,0.0,2247
2020-06-01,MT,666,666.0,0.0,36,0.0,20
2021-08-01,IN,817149,,,4103,0.0,14221
2021-11-01,VT,37480,,,149,3.0,360
2020-10-01,CA,819436,819436.0,0.0,2159,0.0,15932
2020-10-01,MI,306101,277946.0,28155.0,3823,259.0,7762
2022-02-01,ID,413372,324080.0,89292.0,2214,545.0,4674
2020-08-01,IL,201727,200427.0,1300.0,1834,0.0,7905
2020-10-01,IN,122640,,,1464,0.0,3651
2021-11-01,IL,1720345,1720345.0,0.0,7359,0.0,28877
2020-07-01,MT,1371,1371.0,0.0,122,0.0,23
2020-01-01,AL,0,0.0,0.0,0,0.0,0
2020-05-01,MS,9394,9344.0,50.0,309,6.0,644
2022-01-01,NE,353056,258630.0,94426.0,3533,1443.0,3416
2020-08-01,NE,28694,,,280,0.0,340
2020-09-01,IL,277933,275735.0,2198.0,1477,0.0,8693
2021-08-01,NH,105883,,,294,0.0,1408
2021-10-01,AL,808508,606142.0,202366.0,1139,542.0,15844
2020-10-01,MD,133548,,,630,0.0,4165
2020-03-01,WI,281,,,75,,4
2020-11-01,MD,198370,,,1923,0.0,4858
2022-03-01,VT,107318,,,166,10.0,585
2020-12-01,NV,206974,206974.0,0.0,1090,0.0,2825
2021-07-01,MT,114576,102187.0,12389.0,68,11.0,1686
2020-05-01,VI,68,,,2,0.0,4
2020-11-01,WA,118160,,,1807,70.0,2439
2020-05-01,WA,19020,,,173,0.0,1037
2021-03-01,NH,77764,,,301,131.0,1191
2021-08-01,MD,476070,,,886,0.0,9893
2021-07-01,NE,226246,,,65,0.0,2278
2022-01-01,MS,699002,399062.0,299940.0,4909,2422.0,10755
2020-09-01,DE,20589,19587.0,1002.0,98,14.0,636
2021-02-01,GU,7622,,,4,0.0,129
2020-04-01,NV,2318,,,231,,80
2021-02-01,GU,7727,,,12,0.0,130
2021-08-01,IN,851254,,,3777,0.0,14411
2020-09-01,IL,286374,283885.0,2489.0,2805,291.0,8807
2021-02-01,IN,658916,,,1018,0.0,12432
2021-06-01,ME,68595,50306.0,18289.0,17,4.0,845
2021-05-01,CT,346154,317061.0,29093.0,206,29.0,8208
2020-09-01,MO,127764,,,1958,98.0,2362
2020-04-01,NH,1787,,,67,0.0,60
2021-01-01,NE,171795,,,1508,0.0,1692
2020-12-01,CA,1485703,1485703.0,0.0,35468,0.0,20643
2020-05-01,NV,5766,5766.0,0.0,103,0.0,293
2021-11-01,WI,928290,829883.0,98407.0,7069,557.0,9706
2022-05-01,ME,250689,181359.0,69330.0,667,293.0,2325
2020-07-01,NV,34689,34477.0,212.0,1186,4.0,672
2021-04-01,ND,106656,98817.0,7839.0,119,62.0,1486
2020-10-01,VI,1325,,,0,0.0,20
2022-01-01,MS,586547,333351.0,253196.0,6774,2776.0,10527
2022-04-01,ND,240713,180610.0,60103.0,56,26.0,2261
2020-09-01,NV,71353,71102.0,251.0,390,0.0,1421
2021-03-01,CT,295484,274543.0,20941.0,1156,116.0,7822
2022-04-01,DE,260918,237590.0,23328.0,183,30.0,2896
2021-08-01,CA,4201675,4033659.0,168016.0,11437,0.0,64194
2022-03-01,WA,1437994,,,1500,450.0,12183
2020-11-01,MO,210365,,,5647,483.0,3580
2020-07-01,WA,37289,,,611,0.0,1384
2020-04-01,ID,1486,,,28,,33
2020-03-01,MT,0,,,0,,0
2022-02-01,IN,1672761,,,1462,0.0,22426
2021-10-01,NV,440500,430170.0,10330.0,707,92.0,7412
2021-06-01,WI,677186,612445.0,64741.0,138,22.0,8092
2020-06-01,GU,182,,,-1,0.0,5
2020-05-01,VT,900,,,2,0.0,54
2022-01-01,NE,432564,310173.0,122391.0,3615,1304.0,3657
2020-04-01,MI,38426,36930.0,1496.0,1135,86.0,2874
2021-04-01,IN,717564,,,1258,0.0,13286
2022-04-01,DE,260119,236680.0,23439.0,95,4.0,2871
2020-10-01,AL,184555,158795.0,25760.0,1198,369.0,4477
2020-08-01,CT,50897,48887.0,2010.0,0,0.0,4453
2021-04-01,NV,304112,304112.0,0.0,350,0.0,5256
2021-07-01,CT,349743,319963.0,29780.0,92,23.0,8278
2021-12-01,IN,1246854,,,0,0.0,19037
2022-03-01,MS,793201,436085.0,357116.0,98,39.0,12308
2021-03-01,GU,7776,,,3,0.0,134
2020-07-01,CA,413576,413576.0,0.0,12807,0.0,7793
2021-02-01,ME,41626,33439.0,8187.0,218,58.0,641
2020-02-01,VI,0,,,0,,0
2020-08-01,WA,61592,,,871,9.0,1672
2022-03-01,MD,1012357,,,438,0.0,14347
2021-03-01,ID,180076,144723.0,35353.0,313,116.0,1957
2020-07-01,WI,52680,48827.0,3853.0,965,8.0,899
2020-10-01,MD,129425,,,761,0.0,4122
2021-12-01,IL,1944056,1944056.0,0.0,0,0.0,30202
2022-03-01,NE,476952,335590.0,141362.0,108,0.0,4034
2020-01-01,ID,0,,,0,,0
2020-03-01,MI,376,376.0,0.0,124,0.0,1
2021-10-01,NE,278976,213660.0,65316.0,802,380.0,2928
2021-12-01,ND,169988,139781.0,30207.0,553,252.0,1990
2021-04-01,ME,58183,43719.0,14464.0,393,222.0,767
2021-12-01,IN,1140151,,,5253,0.0,17909
2022-03-01,CA,9007008,8419654.0,587354.0,4985,0.0,86025
2021-09-01,NC,1300038,1104112.0,195926.0,6161,566.0,15938
2020-06-01,WI,24722,22246.0,2476.0,2796,2476.0,695
2020-06-01,ME,2719,2450.0,269.0,37,5.0,100
2020-08-01,MO,81762,,,1712,53.0,1759
2021-08-01,ND,116022,105466.0,10556.0,356,58.0,1556
2020-02-01,IL,2,,,0,,0
2021-09-01,CT,386672,350508.0,36164.0,490,1.0,8484
2022-01-01,MT,218047,176954.0,41093.0,2059,676.0,2964
2020-10-01,MO,146990,,,2228,104.0,2700
2021-04-01,CT,313956,289591.0,24365.0,0,0.0,7904
2020-10-01,IN,175893,,,3163,0.0,4270
2021-02-01,MI,670111,610403.0,59708.0,1269,238.0,16274
2021-09-01,MT,142513,124246.0,18267.0,1174,252.0,1901
2020-11-01,CT,88645,82854.0,5791.0,2746,108.0,4737
2020-11-01,NV,103025,103025.0,0.0,911,0.0,1807
2022-02-01,ID,397931,312224.0,85707.0,2565,524.0,4537
2020-04-01,MD,4045,,,436,0.0,128
2022-04-01,CA,9115022,8513771.0,601251.0,0,0.0,88557
2020-07-01,NH,5932,,,18,0.0,384
2021-05-01,IL,1378388,1378388.0,0.0,1139,0.0,25057
2020-06-01,AL,26444,26093.0,351.0,302,5.0,1093
2021-06-01,AL,544898,420699.0,124199.0,165,58.0,11448
2021-12-01,IL,2042433,2042433.0,0.0,21131,0.0,30566
2020-06-01,WA,30789,,,522,1.0,1304
2020-04-01,MI,37291,35881.0,1410.0,1055,60.0,2704
2021-09-01,VI,6102,,,31,0.0,63
2021-11-01,WI,941550,841040.0,100510.0,4338,716.0,9800
2020-12-01,IN,430410,,,4967,0.0,6818
2020-09-01,MT,7689,7689.0,0.0,196,0.0,108
2020-10-01,IL,327781,324743.0,3038.0,2851,0.0,9272
2021-07-01,NH,99708,,,23,0.0,1375
2021-08-01,WI,710975,641553.0,69422.0,1685,380.0,8353
2021-03-01,ND,100847,95186.0,5661.0,121,40.0,1455
2020-07-01,ME,3475,3139.0,336.0,15,1.0,114
2021-11-01,NE,307896,231389.0,76507.0,0,0.0,3146
2022-01-01,MT,212078,172693.0,39385.0,0,0.0,2945
2020-10-01,NH,10397,,,69,17.0,475
2020-11-01,GU,6889,,,37,2.0,112
2021-05-01,NE,223141,,,22,0.0,2249
2020-07-01,GU,309,,,2,0.0,5
2021-11-01,MO,892349,,,1913,503.0,15323
2021-03-01,DE,94504,89331.0,5173.0,326,30.0,1552
2021-03-01,WI,635314,576632.0,58682.0,861,273.0,7292
2020-05-01,NE,12103,,,170,0.0,150
2021-07-01,NH,99527,,,23,27.0,1372
2021-11-01,MO,872736,,,740,91.0,12344
2020-06-01,WI,25031,22518.0,2513.0,309,37.0,697
2022-01-01,NE,413056,297319.0,115737.0,0,0.0,3569
2022-02-01,ID,414513,324980.0,89533.0,0,0.0,4676
2021-10-01,NC,1459543,1235712.0,223831.0,2251,487.0,18198
2021-10-01,GU,17379,,,103,113.0,226
2022-04-01,CT,737276,660569.0,76707.0,0,0.0,10779
2020-07-01,MI,139150,126269.0,12881.0,902,85.0,6399
2022-04-01,MD,1016029,,,0,0.0,14377
2021-12-01,MD,621983,,,1184,0.0,11553
2022-04-01,WI,1590205,1397347.0,192858.0,0,0.0,14344
2020-07-01,NE,22364,,,123,0.0,299
2022-05-01,NV,724044,667740.0,56304.0,1425,145.0,10791
2020-10-01,MS,120264,104667.0,15597.0,816,346.0,3633
2021-10-01,DE,133976,123502.0,10474.0,381,53.0,1972
2021-05-01,MT,110992,100656.0,10336.0,131,22.0,1602
2020-10-01,IN,150664,,,1498,0.0,3994
2020-09-01,WI,117329,110828.0,6501.0,2629,125.0,1284
2022-05-01,NE,480422,338078.0,142344.0,433,443.0,4201
2021-01-01,ID,142199,117636.0,24563.0,1122,203.0,1448
2020-08-01,CA,663669,663669.0,0.0,6777,0.0,11945
2021-08-01,ME,76770,55388.0,21382.0,348,134.0,929
2021-04-01,AL,515362,403601.0,111761.0,438,131.0,10986
2022-05-01,CT,772709,692447.0,80262.0,1947,241.0,10883
2020-03-01,MT,34,,,7,,0
2020-06-01,MT,539,539.0,0.0,0,0.0,17
2020-12-01,MD,271061,,,1878,0.0,6156
2022-03-01,MT,271030,211335.0,59695.0,330,724.0,3204
2021-08-01,VI,5169,,,76,0.0,41
2020-11-01,NH,17281,,,484,154.0,508
2020-10-01,AL,156560,138985.0,17575.0,1654,908.0,4019
2020-06-01,DE,10588,9724.0,864.0,62,1.0,433
2022-01-01,VT,61709,,,415,0.0,457
2021-06-01,NE,223973,,,-157,0.0,2258
2021-07-01,VT,23074,,,21,0.0,252
2020-04-01,MD,14193,,,509,0.0,691
2021-09-01,NV,413547,413547.0,0.0,1230,0.0,6918
2021-05-01,WI,674141,609913.0,64228.0,138,12.0,7830
2022-05-01,ID,447159,350246.0,96913.0,0,0.0,4930
2021-02-01,IL,1144281,1144281.0,0.0,3062,0.0,21676
2021-01-01,NE,181924,,,376,0.0,1837
2021-05-01,IN,737282,,,802,0.0,13493
2020-09-01,NH,7652,,,32,0.0,435
2021-11-01,ND,151840,128849.0,22991.0,196,-58.0,1791
2022-05-01,NC,2673326,2229485.0,443841.0,0,0.0,24577
2022-05-01,IL,3151710,3151710.0,0.0,4047,0.0,37919
2020-10-01,WI,200466,190478.0,9988.0,4643,265.0,1774
2020-12-01,IL,894367,894367.0,0.0,7562,0.0,16326
2022-05-01,NH,315447,,,587,0.0,2493
2020-12-01,NV,156996,156996.0,0.0,2129,0.0,2201
2020-09-01,NV,69884,69633.0,251.0,400,-5.0,1342
2021-07-01,ND,111000,101727.0,9273.0,25,8.0,1537
2020-06-01,ME,2832,2555.0,277.0,43,2.0,102
2021-08-01,NH,105589,,,287,0.0,1405
2020-02-01,ID,0,,,0,,0
2020-11-01,ID,96503,82063.0,14440.0,1773,419.0,895
2022-02-01,ID,387287,303871.0,83416.0,2496,611.0,4466
2021-07-01,VI,4403,,,14,0.0,35
2020-03-01,DE,65,65.0,0.0,13,0.0,0
2022-03-01,WA,1452795,,,580,58.0,12432
2020-03-01,NV,0,,,0,,0
2020-10-01,GU,4336,,,195,8.0,75
2021-08-01,MI,1060343,946698.0,113645.0,1880,206.0,21548
2021-11-01,WI,917469,820182.0,97287.0,4232,477.0,9657
2021-07-01,DE,109151,101971.0,7180.0,20,3.0,1695
2022-01-01,CA,7570538,7123571.0,446967.0,0,0.0,77722
2021-07-01,MT,113821,101554.0,12267.0,66,15.0,1666
2020-10-01,IN,125146,,,1087,0.0,3672
2021-11-01,CT,404969,367324.0,37645.0,0,0.0,8790
2020-07-01,WI,51715,47870.0,3845.0,988,35.0,898
2020-07-01,MD,74260,,,733,0.0,3453
2021-10-01,IL,1657970,1657970.0,0.0,1967,0.0,28041
2021-09-01,IN,944708,,,3588,0.0,15333
2021-02-01,WA,334210,,,561,69.0,4857
2022-01-01,NH,226132,,,2533,0.0,2032
2020-05-01,VI,69,,,0,0.0,6
2020-09-01,WI,129123,122274.0,6849.0,2459,140.0,1337
2021-02-01,MI,686502,623829.0,62673.0,1312,288.0,16603
2021-10-01,CA,4804462,4588231.0,216231.0,16764,0.0,70416
2022-05-01,ME,253678,183352.0,70326.0,907,295.0,2332
2022-01-01,WI,1380799,1210198.0,170601.0,83187,12922.0,11712
2020-11-01,VI,1390,,,0,0.0,23
2020-07-01,MT,3667,3667.0,0.0,286,0.0,52
2020-02-01,VT,0,,,0,,0
2021-10-01,ME,101452,72468.0,28984.0,171,52.0,1122
2020-03-01,ME,0,0.0,0.0,0,0.0,0
2020-09-01,DE,18582,17657.0,925.0,102,0.0,613
2021-05-01,ME,67052,49320.0,17732.0,94,37.0,822
2021-02-01,IN,660013,,,1097,0.0,12459
2020-10-01,MI,256851,232623.0,24228.0,1233,105.0,7290
2021-01-01,DE,68828,65947.0,2881.0,889,56.0,995
2021-12-01,NH,187340,,,662,0.0,1868
2020-10-01,MI,246509,223305.0,23204.0,886,72.0,7191
2021-04-01,CA,3583830,3583830.0,0.0,1367,0.0,58541
2020-10-01,CA,861476,861476.0,0.0,3075,0.0,16712
2020-04-01,CA,26182,26182.0,0.0,1758,0.0,870
2020-06-01,NV,10030,10030.0,0.0,225,-19.0,444
2020-09-01,NH,7814,,,34,0.0,438
2020-05-01,ND,1266,1266.0,0.0,41,0.0,25
2020-03-01,CT,7,,,0,,0
2020-08-01,VT,1456,,,2,0.0,57
2020-11-01,GU,6852,,,84,3.0,112
2020-11-01,IN,210374,,,4652,0.0,4615
2022-05-01,IN,1709350,,,2265,0.0,23619
2020-03-01,MD,1413,,,174,0.0,27
2021-08-01,ME,73574,53433.0,20141.0,290,114.0,909
2022-03-01,MS,792560,435753.0,356807.0,0,0.0,12255
2021-04-01,NC,958123,826086.0,132037.0,2262,477.0,13098
2021-05-01,VT,22040,,,38,4.0,246
2020-03-01,DE,0,0.0,0.0,0,0.0,0
2021-03-01,ND,102198,96024.0,6174.0,197,62.0,1465
2020-05-01,ID,2595,2356.0,239.0,61,6.0,79
2020-05-01,IL,115833,115833.0,0.0,1527,0.0,5186
2022-04-01,MI,2425946,2111375.0,314571.0,0,0.0,36002
2021-03-01,CA,3538821,3538821.0,0.0,3287,0.0,56027
2020-01-01,ME,0,0.0,0.0,0,0.0,0
2020-01-01,AL,0,0.0,0.0,0,0.0,0
2020-02-01,AL,0,0.0,0.0,0,0.0,0
2020-01-01,AL,0,0.0,0.0,0,0.0,0
2020-06-01,VT,979,,,16,0.0,54
2021-01-01,ND,96071,92192.0,3879.0,164,76.0,1386
2022-02-01,NV,673322,638528.0,34794.0,0,0.0,9335
2020-02-01,WI,0,,,0,,0
2021-06-01,NV,325392,325392.0,0.0,361,0.0,5600
2021-12-01,DE,159722,146514.0,13208.0,641,68.0,2218
2020-07-01,IN,46915,,,528,0.0,2665
2021-11-01,DE,143509,131927.0,11582.0,90,9.0,2095
2022-02-01,MO,1385030,,,2023,449.0,18332
2021-03-01,VI,2877,,,1,0.0,25
2020-06-01,IN,36997,,,419,0.0,2278
2021-04-01,MI,865138,777464.0,87674.0,5208,645.0,17776
2020-07-01,AL,81025,78264.0,2761.0,1307,86.0,2144
2021-10-01,NC,1450524,1228780.0,221744.0,1365,171.0,18045
2021-03-01,CA,3532496,3532496.0,0.0,2441,0.0,55577
2020-08-01,WA,71681,,,373,4.0,1867
2021-10-01,MT,165941,140550.0,25391.0,426,143.0,2183
2021-03-01,ID,179428,144284.0,35144.0,0,0.0,1954
2020-04-01,WI,1550,,,199,,24
2021-08-01,NV,373649,373649.0,0.0,841,0.0,6190
2020-09-01,DE,20152,19173.0,979.0,88,6.0,633
2020-03-01,CA,34,34.0,0.0,0,0.0,0
2021-07-01,GU,8394,,,6,0.0,140
2020-04-01,GU,111,,,1,,4
2020-04-01,MS,4006,3981.0,25.0,146,1.0,283
2020-10-01,IN,121176,,,1157,0.0,3637
2020-07-01,NE,22765,,,292,0.0,313
2020-12-01,NE,146262,,,1350,0.0,1343
2021-11-01,MS,514171,294206.0,219965.0,549,342.0,10285
2021-04-01,NC,952644,822034.0,130610.0,1035,224.0,13062
2022-01-01,MT,212078,172693.0,39385.0,2178,719.0,2945
2022-01-01,IL,2881721,2881721.0,0.0,14422,0.0,34298
2020-09-01,IN,100780,,,386,0.0,3361
2020-02-01,CA,13,13.0,0.0,5,0.0,0
2020-12-01,WA,176561,,,3336,173.0,2900
2021-02-01,VI,2440,,,10,0.0,24
2020-08-01,ND,6933,6933.0,0.0,148,0.0,107
2021-08-01,MO,739469,,,1444,131.0,10206
2022-04-01,WA,1487921,,,1269,103.0,12657
2021-11-01,MD,575996,,,1082,0.0,11128
2022-05-01,DE,263963,240393.0,23570.0,484,36.0,2919
2020-12-01,MS,182525,134939.0,47586.0,1755,1180.0,4862
2022-03-01,DE,258595,235485.0,23110.0,82,8.0,2833
2021-10-01,IL,1695524,1695524.0,0.0,0,0.0,28620
2020-11-01,GU,5924,,,0,0.0,92
2021-09-01,NE,266449,205830.0,60619.0,933,388.0,2832
2020-02-01,NC,0,,,0,,0
2020-04-01,NH,715,,,46,,9
2020-06-01,IL,130561,129837.0,724.0,625,0.0,6273
2020-12-01,WI,448009,418446.0,29563.0,4620,506.0,4054
2021-09-01,WA,593092,,,3866,847.0,6850
2022-04-01,NV,716157,660689.0,55468.0,251,59.0,10682
2021-12-01,MT,197724,162868.0,34856.0,0,217.0,2906
2020-11-01,WA,134775,,,2629,72.0,2548
2022-02-01,AL,1259296,913325.0,345971.0,2877,1164.0,18485
2021-03-01,MD,406709,,,1366,0.0,8788
2020-08-01,CT,52040,49971.0,2069.0,29,-2.0,4463
2022-04-01,IL,3074434,3074434.0,0.0,1798,0.0,37727
2021-01-01,MS,255313,165324.0,89989.0,1628,1026.0,6291
2020-03-01,NE,15,,,2,0.0,0
2020-03-01,NV,0,,,0,,0
2021-05-01,VT,22658,,,10,2.0,248
2021-09-01,MD,519097,,,1036,0.0,10314
2021-06-01,ND,110045,101042.0,9003.0,42,18.0,1512
2020-10-01,VT,1622,,,9,0.0,57
2022-01-01,NE,413056,297319.0,115737.0,0,0.0,3569
2020-10-01,VT,1676,,,4,0.0,57
2020-10-01,VT,1613,,,3,0.0,57
2022-01-01,CA,5844204,5530751.0,313453.0,77848,27362.0,76054
2020-06-01,NE,18797,,,97,0.0,267
2020-11-01,AL,208730,177660.0,31070.0,1960,314.0,4827
2022-04-01,NH,303010,,,332,0.0,2452
2021-08-01,WI,706503,637828.0,68675.0,823,81.0,8322
2020-09-01,MI,220033,199610.0,20423.0,948,111.0,6934
2021-04-01,GU,7856,,,5,0.0,136
2020-02-01,NE,0,,,0,,0
2020-10-01,VT,2003,,,19,2.0,57
2021-12-01,ME,139501,100551.0,38950.0,1052,243.0,1378
2022-03-01,ME,233698,169137.0,64561.0,161,17.0,2182
2021-03-01,MD,388035,,,716,0.0,8491
2022-02-01,NE,452155,323257.0,128898.0,211,33.0,3871
2020-04-01,NV,1458,,,179,,38
2020-09-01,NH,8044,,,37,0.0,438
2020-11-01,IL,498560,498560.0,0.0,10573,0.0,10563
2020-12-01,VT,4497,,,70,1.0,81
2021-03-01,ME,49767,38479.0,11288.0,51,0.0,736
2021-01-01,NH,57864,,,1000,0.0,933
2020-05-01,NE,6424,,,356,0.0,82
2021-12-01,NE,313935,235152.0,78783.0,1418,528.0,3180
2020-10-01,VI,1326,,,0,0.0,20
2022-01-01,MT,212078,172693.0,39385.0,0,0.0,2945
2020-04-01,VT,588,,,18,0.0,24
2022-02-01,AL,1263286,915897.0,347389.0,730,174.0,18632
2021-09-01,ID,224156,178833.0,45323.0,1604,294.0,2379
2021-10-01,MI,1195574,1061510.0,134064.0,3272,227.0,22714
2022-03-01,NV,711794,657025.0,54769.0,343,35.0,10018
2020-12-01,WI,494353,458612.0,35741.0,1629,194.0,4751
2021-12-01,DE,153439,140893.0,12546.0,633,46.0,2182
2020-07-01,MD,70396,,,492,0.0,3392
2020-05-01,MD,23472,,,1730,0.0,1252
2022-03-01,AL,1288762,928390.0,360372.0,309,105.0,19370
2021-07-01,MD,463107,,,127,0.0,9799
2021-12-01,CT,474557,426217.0,48340.0,0,0.0,9077
2020-09-01,ND,16333,16333.0,0.0,269,0.0,177
2021-07-01,AL,567747,436626.0,131121.0,1495,276.0,11676
2021-11-01,NV,466400,453771.0,12629.0,1767,169.0,7930
2020-08-01,DE,15183,14288.0,895.0,90,0.0,585
2022-04-01,DE,261399,238045.0,23354.0,0,0.0,2905
2021-01-01,DE,75461,72160.0,3301.0,671,39.0,1041
2021-06-01,IL,1387595,1387595.0,0.0,298,0.0,25481
2022-03-01,AL,1288453,928186.0,360267.0,432,158.0,19356
2020-05-01,MD,33373,,,786,0.0,1781
2020-09-01,GU,1713,,,94,0.0,19
2020-04-01,MD,6185,,,656,0.0,198
2021-12-01,MT,193905,160227.0,33678.0,187,43.0,2830
2021-08-01,WI,693933,626884.0,67049.0,1744,196.0,8305
2020-03-01,NV,1044,,,124,,17
2022-03-01,GU,46809,,,79,0.0,340
2021-09-01,CT,382798,347255.0,35543.0,1066,374.0,8447
2020-06-01,DE,10679,9814.0,865.0,49,0.0,435
2020-04-01,MS,2850,2828.0,22.0,143,0.0,196
2021-03-01,MI,711422,644169.0,67253.0,2345,410.0,16835
2022-05-01,ND,241385,181018.0,60367.0,114,46.0,2268
2020-09-01,MT,9244,9244.0,0.0,137,0.0,140
2021-08-01,MO,741788,,,2319,549.0,10376
2020-03-01,IN,201,,,75,0.0,0
2020-10-01,ME,5425,4920.0,505.0,22,1.0,142
2022-04-01,AL,1300439,935556.0,364883.0,292,98.0,19611
2022-04-01,IL,3078124,3078124.0,0.0,1496,0.0,37751
2022-04-01,MI,2393265,2083827.0,309438.0,3759,544.0,35776
2021-04-01,VT,20274,,,168,6.0,237
2021-08-01,ND,113673,103520.0,10153.0,343,122.0,1548
2021-07-01,WA,463027,,,830,130.0,6063
2021-10-01,NH,127421,,,648,0.0,1516
2021-10-01,WI,814187,730379.0,83808.0,4023,651.0,8901
2022-04-01,VI,15656,,,20,0.0,111
2021-09-01,CA,4515931,4322361.0,193570.0,11638,4511.0,66257
2020-07-01,IN,51079,,,779,0.0,2740
2021-06-01,WI,676442,611844.0,64598.0,36,11.0,8041
2021-06-01,CT,348426,318875.0,29551.0,38,9.0,8261
2020-09-01,VT,1511,,,0,0.0,57
2021-12-01,ID,315726,250273.0,65453.0,0,0.0,4099
2020-10-01,VI,1325,,,0,0.0,20
2020-06-01,CT,45913,43954.0,1959.0,14,1.0,4287
2022-02-01,WA,1399657,,,3184,1164.0,11615
2020-04-01,AL,4451,4331.0,120.0,157,8.0,204
2020-10-01,NC,212629,206959.0,5670.0,2235,203.0,3853
2021-08-01,NC,1149820,977920.0,171900.0,6590,1059.0,14475
2020-06-01,WI,20571,20571.0,0.0,322,0.0,645
2021-03-01,NV,302616,302616.0,0.0,445,0.0,5226
2020-10-01,MD,136744,,,590,0.0,4194
2021-02-01,ND,98034,93546.0,4488.0,98,20.0,1422
2020-07-01,CT,46717,44741.0,1976.0,0,0.0,4335
2021-02-01,CA,3475562,3475562.0,0.0,4685,0.0,51794
2020-02-01,MT,0,,,0,,0
2020-10-01,VI,1337,,,0,0.0,21
2022-03-01,IL,3040861,3040861.0,0.0,1055,0.0,37180
2022-03-01,MI,2388527,2079777.0,308750.0,1006,180.0,35691
2021-04-01,NE,216560,,,481,0.0,2213
2020-05-01,WI,15584,15584.0,0.0,307,0.0,514
2021-10-01,CA,4774247,4561319.0,212928.0,4034,0.0,69862
2020-08-01,GU,767,,,0,0.0,6
2020-06-01,AL,26990,26632.0,358.0,546,7.0,1115
2021-06-01,VT,22786,,,8,2.0,249
2020-02-01,MD,0,,,0,0.0,0
2020-01-01,WI,0,,,0,,0
2021-10-01,NE,272721,209833.0,62888.0,346,94.0,2855
2020-03-01,ID,23,,,13,,0
2020-05-01,WA,17242,,,230,0.0,945
2021-10-01,NE,268233,207059.0,61174.0,392,117.0,2840
2021-04-01,GU,7833,,,3,0.0,136
2020-07-01,AL,43929,43437.0,492.0,801,0.0,1456
2020-03-01,IN,126,,,47,0.0,0
2020-07-01,WI,34740,31577.0,3163.0,533,11.0,803
2020-04-01,GU,135,,,2,3.0,5
2021-05-01,CT,345197,316249.0,28948.0,220,25.0,8173
2021-07-01,MI,1003939,898209.0,105730.0,227,39.0,21070
2020-05-01,NE,11933,,,199,0.0,147
2021-10-01,MO,829789,,,1558,435.0,11685
2020-09-01,ID,33667,31181.0,2486.0,190,8.0,385
2021-02-01,VI,2579,,,0,0.0,25
2020-09-01,MD,117245,,,599,0.0,3974
2020-09-01,VT,1507,,,10,0.0,57
2021-09-01,ME,78479,56465.0,22014.0,462,140.0,937
2022-02-01,NV,663107,629411.0,33696.0,1939,183.0,9084
2020-06-01,IN,39909,,,366,0.0,2409
2020-04-01,ID,1836,1721.0,115.0,34,1.0,54
2021-03-01,MT,102966,95997.0,6969.0,198,32.0,1414
2020-02-01,ID,0,,,0,,0
2021-07-01,VT,22999,,,10,0.0,252
2020-06-01,IL,125915,125915.0,0.0,1156,0.0,5795
2020-10-01,NC,243449,234817.0,8632.0,2168,215.0,4268
2021-10-01,CT,400226,362855.0,37371.0,0,0.0,8739
2021-07-01,MD,462980,,,145,0.0,9799
2021-10-01,IL,1633243,1633243.0,0.0,2379,0.0,27737
2020-06-01,MS,21917,21751.0,166.0,502,10.0,1148
2022-02-01,NC,2611575,2181230.0,430345.0,1960,518.0,23903
2020-02-01,ID,0,,,0,,0
2020-12-01,MO,430715,,,2034,525.0,6667
2021-11-01,NC,1513543,1278644.0,234899.0,1299,169.0,18889
2021-02-01,CA,3294447,3294447.0,0.0,13176,0.0,41634
2021-01-01,IL,1112181,1112181.0,0.0,3751,0.0,20949
2020-04-01,ND,1033,1033.0,0.0,42,0.0,19
2021-12-01,CT,474557,426217.0,48340.0,3416,418.0,9077
2020-04-01,WA,7798,,,398,0.0,371
2022-03-01,ND,238207,178936.0,59271.0,154,72.0,2194
2021-11-01,MS,504811,289553.0,215258.0,493,177.0,10098
2022-04-01,IL,3094485,3094485.0,0.0,0,0.0,37815
